,0
2101,177.0
2102,91.0
2103,178.0
2104,21.0
2105,182.0
2106,56.0
2107,110.0
2108,143.0
2109,61.0
2110,28.0
2111,62.0
2112,132.0
2113,4.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,567.0
2131,2102.0
2132,7183.0
2133,642.0
2134,129.0
2135,947.0
2136,159.0
2137,25.0
2138,19.0
2139,770.0
2140,635.0
2141,1.0
2142,1.0
2143,687.0
2144,544.0
2145,3.0
2146,544.0
2147,67.0
2148,2.0
2149,2.0
2150,25.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,54.0
2157,0.0
2158,97.0
2159,2.0
2160,0.0
2161,438.0
2162,1.0
2163,1.0
2164,45.0
2165,45.0
2166,1120.0
2167,676.0
2168,244.0
2169,52.0
2170,97.0
2171,91.0
2172,154.0
2173,971.0
2174,192.0
2175,47.0
2176,22.0
2177,216.0
2178,96.0
2179,326.0
2180,0.0
2181,5.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,28.0
2202,482.0
2203,61965.0
2204,23243.0
2205,298.0
2206,462.0
2207,37.0
2208,53.0
2209,2.0
2210,3613.0
2211,737.0
2212,0.0
2213,4.0
2214,125.0
2215,90.0
2216,4.0
2217,35.0
2218,472.0
2219,4.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,1.0
2227,18.0
2228,28.0
2229,1.0
2230,37.0
2231,2.0
2232,20.0
2233,1.0
2234,6.0
2235,5.0
2236,3.0
2237,419.0
2238,46.0
2239,22.0
2240,113.0
2241,18.0
2242,36.0
2243,161.0
2244,115.0
2245,87.0
2246,178.0
2247,14.0
2248,0.0
2249,7.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,145.0
2273,1043.0
2274,5119.0
2275,1924.0
2276,18.0
2277,183.0
2278,57.0
2279,14.0
2280,88.0
2281,165.0
2282,310.0
2283,8.0
2284,146.0
2285,203.0
2286,5.0
2287,18.0
2288,1.0
2289,5.0
2290,41.0
2291,21.0
2292,19.0
2293,8.0
2294,7.0
2295,24.0
2296,9.0
2297,64.0
2298,1.0
2299,26.0
2300,0.0
2301,12.0
2302,139.0
2303,29.0
2304,1.0
2305,0.0
2306,99.0
2307,23.0
2308,56.0
2309,55.0
2310,1.0
2311,13.0
2312,0.0
2313,0.0
2314,86.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,32.0
2345,2441.0
2346,82.0
2347,8.0
2348,9.0
2349,0.0
2350,32.0
2351,0.0
2352,16.0
2353,46.0
2354,11.0
2355,19.0
2356,52.0
2357,0.0
2358,5.0
2359,1.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,24.0
2371,24.0
2372,0.0
2373,0.0
2374,0.0
2375,35.0
2376,23.0
2377,4.0
2378,2.0
2379,12.0
2380,9.0
2381,2.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
